DealerId,VIN,Stock #,New/Used,Year,Make,Model,Model Number,Body,Transmission,Series,Body Door Ct,Odometer,Engine Cylinder Ct,Engine Displacement,Drivetrain Desc,Color,Interior Color,Invoice,MSRP,Book Value,Price,Inventory Date,Certified,Description,Features,Photo Url List,Internet Price,Bit,Listing Url,Product Type,Transmission
4802,1HD1GNM16GC329874,,U,2016,Harley-Davidson,2016 Harley-Davidson Low Rider,,,,,,0,,,,Two-Tone Deep Jade Pearl/Vivid Black,,,12949,12949,12949,28-07-2025 23:52,,"One look at the muscular Twin Cam 103 engine that feeds into the liquid curves of the big two-into-one exhaust is all it takes to see that the Low Rider model is built to be ridden long, hard and often. That’s as it should be. For decades the Low Rider name has been synonymous with riders who can’t get enough. Now it’s built for more miles than ever. With mid-mount controls. And adjustable seat and handlebars. Beefy dual disc front brakes. And more. Ready to get serious?",,"https://cdn.room58.com/2025/07/28/b177d32d68e6d3494bc3285171716bc7_25e630d2ce7ad55b.jpg,https://cdn.room58.com/2025/07/28/5e5405072a2de48cca471e2b887d4cbd_a07ffc60d9aac445.jpg,https://cdn.room58.com/2025/07/28/ffcc524ed9b09174d8fce382e707c916_3d85b26ddd03c76a.jpg,https://cdn.room58.com/2025/07/28/4572a0f07aae3bfe80d909862005a133_a451aacc1192b101.jpg,https://cdn.room58.com/2025/07/28/99b25e0534771987adc2bb83d63554b4_4510c70329486383.jpg,https://cdn.room58.com/2025/07/28/289d17883fc1711bea5e60cfb4da6a3f_64dd6e3774a9aeb5.jpg",12949,,https://sandiegoharley.com/inventory/880392/2016-harley-davidson-low-rider,Motorcycles,other
4802,1Hd1ktp25pb605765,,U,2023,Harley-Davidson,2023 Harley-Davidson Road Glide Special,,,,,,0,,,,Vivid Black,,,31999,31999,31999,29-07-2025 17:39,,"The blacked-out Milwaukee-Eight 114 engine set in the belly of the Road Glide Special takes the custom touring look to a darker place. Its new Prodigy wheels are outfitted with optional Reflex Defensive Rider Systems that connect electronically with your bike to ebb and flow through any type of weather.  Premium features like the roomy, stretched saddlebags and a BOOM! Box GTS infotainment system with H-D Connect give you long-touring, head-clearing comfort without sacrificing attitude.",,"https://cdn.room58.com/2025/07/29/14d74eeb7451ced468f511561d6e3527_1e4d1cb007efe60b.jpg,https://cdn.room58.com/2025/07/29/3865d242d43a08707e35338d23e2a9b0_da323aad3dfc1de8.jpg,https://cdn.room58.com/2025/07/29/99aab28b2decfaaa7bb931bc2c69d93a_573c3d99edf1936f.jpg,https://cdn.room58.com/2025/07/29/c84a2071f7e7d194eef61786ee547231_98e2941f083dc8bd.jpg,https://cdn.room58.com/2025/07/29/aedaed446eacef52d885e3fd66f1458b_66ad5bb8c24b6135.jpg,https://cdn.room58.com/2025/07/29/477290a8e0d659f46ee7b276199e3a98_0f19a7e6b0605df1.jpg",31999,,https://sandiegoharley.com/inventory/880647/2023-harley-davidson-road-glide-special,Motorcycles,other
4802,1HD1LP366JC433096,433096P,U,2018,Harley-Davidson,2018 Harley-Davidson Iron 1200,,,,,,16579,,,,Billiard White ,,,10349,10349,10349,01-08-2025 18:31,,"If you’re looking for a clue on what the new Iron 1200 is all about, look no further than the name. It all starts with the 1200cc Evolution engine that gives you loads of famous Sportster torque. It’s got a throwback look that goes right to the roots of Sportster, thanks to 70’s-inspired tank graphics. You also get a low-slung Café solo seat, mid-mount controls, and mini ape hanger handlebars for an aggressive, two-fists-in-the-wind riding position. Take the power.",,"https://cdn.room58.com/2025/08/01/94f706677f230c5fe3685bc8f28f6e9d_92c6a9f7dd34a601.png,https://cdn.room58.com/2025/08/01/557416cb6a74598f6115e6a5769a01d2_06f0cc24e55d6063.jpg,https://cdn.room58.com/2025/08/01/200630b53f9b933f76db3b525bd44bbc_851b3070a9b2dded.jpg,https://cdn.room58.com/2025/08/01/9eb128383091d90ec5f45309391cccfe_abb281d23050f93a.jpg,https://cdn.room58.com/2025/08/01/34e0af361c3e684e94707a20f8f1bc11_5fe2aa444e1cf8e6.jpg,https://cdn.room58.com/2025/08/01/9d9edeeb94b09f0c5c669a6c8157d82f_04eb400b3f13d783.jpg",10349,,https://sandiegoharley.com/inventory/882043/2018-harley-davidson-iron-1200,Motorcycles,manual
4802,1HD1KDM1XFB680087,680087T,U,2015,Harley-Davidson,2015 Harley-Davidson Electra Glide Ultra Classic Low,,,,,,33726,,,,,,,16999,16999,16999,05-08-2025 19:58,,"The 2015 Electra Glide Ultra Classic Low offers the lowest seat height available in a premium touring bike and a package of features designed to address comfort and fit issues fit for riders under 5 feet 7 inches tall.

Those features include:
A seat height of 25.6 inches allows more riders to place both feet flat on the ground when the motorcycle is stopped, and a new low-profile seat reduces the reach to the foot controls. Premium lowered front and rear suspension lowers the bike’s center of gravity and makes it easier to lift the motorcycle off its jiffy stand, yet delivers outstanding comfort and handling.The overall width of the primary drive housing and derby cover are reduced to further improve leg clearance to the ground.A pull-back handlebar places hand controls two inches closer to the rider, putting many riders in a more comfortable position that can reduce back and shoulder strain.Smaller-diameter hand grips reduce the finger reach to the brake and clutch levers.Assist and Slip (A&S) hydraulic clutch reduces lever effort 23 percent, a key benefit in stop- and-go traffic.A new passenger footboard mount allows the footboards to be folded up so they are out of the way when pushing the motorcycle in a garage or driveway.A new toe tab extension reduces the reach required to retract the jiffy stand.
Visually indistinguishable from standard Harley-Davidson Touring models, the Ultra Classic Low is equipped with the full complement of Project RUSHMORE features that set the standard for long-haul touring comfort and convenience. The High Output Twin Cam 103 engine provides abundant power for touring two-up and confident passing. A wind tunnel-tested Batwing fairing with Splitstream vent limits head buffeting.

The Boom! Box 4.3 audio system features Bluetooth capability and a 25-watt per channel amplifier driving four speakers. A King Tour-Pak and hard saddlebags with One touch latches, Reflex Linked Brakes with ABS, Daymaker LED lighting, electronic cruise control, and the H-D Smart Security System are standard features.",,"https://cdn.room58.com/2025/08/05/27524996e7528f3d7b9e9703ec807aa4_a8569db588f21a48.png,https://cdn.room58.com/2025/08/05/0014bb4de29a40a5700a4012394820fe_367047d1af0e6641.jpg,https://cdn.room58.com/2025/08/05/9ead2e5f7c2042ae276e3be4ee242a5d_65e696db8c3af288.jpg,https://cdn.room58.com/2025/08/05/7827011be6a2d694fb2acba59e311161_52830a595f11e7c8.jpg,https://cdn.room58.com/2025/08/05/8ddff05567c057f52af7243ca71ace62_e14db124688ccaf3.jpg,https://cdn.room58.com/2025/08/05/1839eed505fc88b80165e94bec43692b_a8ca3a0c1896db93.jpg",16999,,https://sandiegoharley.com/inventory/883074/2015-harley-davidson-electra-glide-ultra-classic-low,Motorcycles,manual
4802,1HD1LM362GC444426,444426T,U,2016,Harley-Davidson,2016 Harley-Davidson Roadster,,,,,,5112,,,,,,,8799,8799,8799,05-08-2025 21:18,,"The new Roadster brings a new level of premium features the Sportster line-up. Its refined package includes 43mm inverted front forks with massive triple clamps, powerful dual-disc front brakes, premium rear suspension and new digital gauge instrumentation to complement the iconic fuel tank and chopped rear fender.

The riding position is aggressive, but comfortable for long rides thanks to the 19” front and 18” rear offset-split 5-spoke cast aluminium wheels, lowered bars, mid-mount controls and a new two-up seat. Its 45-degree, 1200 cc engine delivers massive off-the-line torque.

Turn it loose at the green light.",,"https://cdn.room58.com/2025/08/05/981a1d94c3f087d648158601ccd7404d_3cb86fb564bfb43b.png,https://cdn.room58.com/2025/08/05/cca1ccb4878cc241907a1acac27edb64_74368102a79ad464.jpg,https://cdn.room58.com/2025/08/05/c0ff3d299bf0abd4ec669cab2a255c45_b9bad7c79843fb51.jpg,https://cdn.room58.com/2025/08/05/07e0f858091c4774bb4ca64cd7c86fa9_f5db4a957b148c1c.jpg,https://cdn.room58.com/2025/08/05/e0617d1fd6dfe5ff286a1d87662568a0_b625b093f44bb2db.jpg,https://cdn.room58.com/2025/08/05/62340d7d92d450b152e9dbd2622bdf51_8d7b1b26c1a29b4f.jpg",8799,,https://sandiegoharley.com/inventory/883126/2016-harley-davidson-roadster,Motorcycles,manual
4802,1HD1TG930HB960001,960001T,U,2017,Harley-Davidson,2017 Harley-Davidson CVO Pro Street Breakout,,,,,,3923,,,,Starfire Pearl/Scorched Apple,,,20149,20149,20149,09-08-2025 19:06,,"The CVO Pro Street Breakout gives you dark style and premium finishes with show-stopping paint. You get an Aggressor wheel mounted to a 240mm rear tire, forward controls, a race-inspired seat and low handlebar. A Screamin’ Eagle Twin Cam 110B engine with a heavy breather intake, inverted forks and dual-disc front brakes mean the performance matches the power of its style.",,"https://cdn.room58.com/2025/08/19/c4abf4d1a3cdfac34017f870645dfd10_1afe026438e98f71.png,https://cdn.room58.com/2025/08/16/56dd7fc203346139444502af8fdd2b06_c8690f92614eab91.jpg,https://cdn.room58.com/2025/08/16/82f0b2cc72129501e6906b66a1873b02_4e37cb8db9913e3f.jpg,https://cdn.room58.com/2025/08/16/d9f01196d83eda09b335644020bdc397_4d5f5586b60b9032.jpg,https://cdn.room58.com/2025/08/16/d7185e1af8b6f5096698b185c01dcdcf_cd3a80654ccfa65e.jpg,https://cdn.room58.com/2025/08/16/f98e79ce1e88581c554765384e70b659_d0f67731a09f6794.jpg,https://cdn.room58.com/2025/08/16/b1eb36e5f2388ab486521057929bbc9a_9732580d6d1a7def.jpg,https://cdn.room58.com/2025/08/09/94a2a7b18d83d8e99c1514fd5b9133c8_48f6556ccdb12665.jpg,https://cdn.room58.com/2025/08/09/26597b9fca490b018a56f3dcf14850ec_d67ae0b717f75e74.jpg,https://cdn.room58.com/2025/08/09/5d31f1310ff04a24d5fffc9dece6066f_a88e7dbe32322ad6.jpg",20149,,https://sandiegoharley.com/inventory/884295/2017-harley-davidson-cvo-pro-street-breakout,Motorcycles,manual
4802,1HD1GXM31GC319153,319153T,U,2016,Harley-Davidson,2016 Harley-Davidson Street Bob,,,,,,5916,,,,Vivid Black,,,14995,14995,14995,09-08-2025 19:12,,"The original bobber fanatics invented the style you see here, and they had one rule: if it weighs you down, get rid of it. That’s the Street Bob motorcycle in spades. Solo seat. Chopped rear fender. Mini-apes putting your fists in the wind. All it takes is a twist of the wrist to send whatever the world is trying to weigh you down with to the vanishing point behind you.",,"https://cdn.room58.com/2025/08/19/74861fff88c35abe3ceb523f387a6df6_6d2ec48712a26004.png,https://cdn.room58.com/2025/08/18/0c64595efed94c9119d131d08db9e595_302c6a7ce06f59ae.png,https://cdn.room58.com/2025/08/16/bfb2d37231b28536967315e5233ab39c_a1d21d7fdd4182ef.jpg,https://cdn.room58.com/2025/08/16/aae6576df10704c149b42cdf2d46b97d_c50bbd957272f6a9.jpg,https://cdn.room58.com/2025/08/16/4006045f7b50155668c123e6d3efec81_0d1a06d42c258794.jpg,https://cdn.room58.com/2025/08/16/5f9032d3a8ff715b3424f95d302e4552_60dccf55b982c140.jpg,https://cdn.room58.com/2025/08/16/b489aeee00ff19b017987e43290e59f7_dc5e3175a4008df7.jpg,https://cdn.room58.com/2025/08/09/b14817c61f3752ecc7650f517c23b97b_d3d72c00e61ffcb8.jpg,https://cdn.room58.com/2025/08/09/53400e07cbae1d88b0bf09098d0ef8b3_8def146f139eb81f.jpg,https://cdn.room58.com/2025/08/09/c1b20bef90d5f2d0f4b872fdaebac051_3e320bb243198e83.jpg",14995,,https://sandiegoharley.com/inventory/884296/2016-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1JS933HB014144,014144BB,U,2017,Harley-Davidson,2017 Harley-Davidson Softail Slim S,,,,,,17984,,,,Vivid Black,,,10888,10888,10888,14-08-2025 23:00,,"2017 Harley-Davidson Softail Slim S

The 2017 Harley-Davidson Softail Slim S brings classic bobber styling together with the power of a High Output Twin Cam 110B engine. This limited-production model delivers blacked-out details, stripped-down style, and the kind of low-slung attitude that turns heads everywhere it goes.

With its solo tuck-and-roll seat, Hollywood bars, and black steel laced wheels, the Softail Slim S pays homage to post-WWII bobbers while giving you modern performance and handling. The 6-speed transmission and signature Harley-Davidson rumble ensure every ride feels raw and authentic.

Key Features:

High Output Twin Cam 110B engine

Blacked-out finishes and custom details

Hollywood handlebars & solo seat for a true bobber look

Low seat height for confident control

Black steel laced wheels with Dunlop tires

Specifications:

Engine: Air-Cooled, High Output Twin Cam 110B

Displacement: 110 cu in (1801 cc)

Torque: ~109 ft-lb @ 3,500 rpm

Transmission: 6-Speed Cruise Drive

Length: 92.3 in

Seat Height: 23.8 in (laden)

Fuel Capacity: 5 gallons

Weight (as shipped): ~706 lb

This Softail Slim S is a perfect mix of old-school style and modern muscle—built for riders who want more than just a motorcycle; they want a statement.",,"https://cdn.room58.com/2025/08/22/da5b4dcd70edfd350ea7a4f0ad963f07_9e2d355210687238.png,https://cdn.room58.com/2025/08/22/935d86ec4a5e7852107aff19cbc29a8a_05a78c4fc3f2cc70.jpg,https://cdn.room58.com/2025/08/22/5d1db69dc4622747c4e27bf365b33ad7_746f912bef7ba151.jpg,https://cdn.room58.com/2025/08/22/4676ccbff9a78d8672212321dced447f_99c87ebb194ea3f8.jpg,https://cdn.room58.com/2025/08/22/f11dcc9b694ac03f1da6820f1c17ea7e_afc27bca5540c4a4.jpg,https://cdn.room58.com/2025/08/22/159a6eafbf54f23f8985ff5fa3b60395_82f301da99aaa1dd.jpg",10888,,https://sandiegoharley.com/inventory/885782/2017-harley-davidson-softail-slim-s,Motorcycles,other
4802,1HD1ZC422NB306585,306585BB,U,2022,Harley-Davidson,2022 Harley-Davidson Sportster S,,,,,,13623,,,,White Sand Pearl,,,15999,15999,15999,15-08-2025 00:39,,,,"https://cdn.room58.com/2025/08/19/35571dc73911c518c04b9cb753293004_cc07c840e36ee2ed.png,https://cdn.room58.com/2025/08/16/5017255e8c7c3f8d2e607a6b144d5bec_d0f76362c6d0ebfb.jpg,https://cdn.room58.com/2025/08/16/297f3db1f29f58de3dcd89960b040859_51fa527e8fb2d398.jpg,https://cdn.room58.com/2025/08/16/f4a718964c67e2b295fba1b1b3d37a1c_0baac63e4ed1d8c9.jpg,https://cdn.room58.com/2025/08/16/bc5fd627e93ced8545827435f27d3c5d_bdfa34a26b3dd2a9.jpg,https://cdn.room58.com/2025/08/16/df4642fce26188047cdc820413d46109_a0f5e242d3d589f3.jpg,https://cdn.room58.com/2025/08/16/d8873bd8d05eb9b51aa32fa745231f1b_95a1ffe20361776d.jpg",15999,,https://sandiegoharley.com/inventory/885798/2022-harley-davidson-sportster-s,Motorcycles,other
4802,1HD1ABL2XNB665444,665444T1,U,2022,Harley-Davidson,2022 Harley-Davidson Street Glide ST,,,,,,7944,,,,Gunship Gray,,,23199,23199,23199,15-08-2025 00:44,,Elevated pro-touring bagger performance and style for the rider who just can’t ever get enough. The Street Glide ST model pairs the muscular Milwaukee-Eight 117 powertrain with tough West Coast styling influences and new dark-and-bronze finishes. Undiminished rider comfort and the iconic batwing fairing appeals to the traditionalist mindset. Meet the new breed of speed from Harley-Davidson.,,"https://cdn.room58.com/2025/08/19/ccd4d7a27d473e1f61b4d31ed65b2cfa_6ddd274b7b883643.png,https://cdn.room58.com/2025/08/16/b6524d96f6748901dc9064ca158d8955_5017a8f189d726b6.jpg,https://cdn.room58.com/2025/08/16/7038b131099963feb458323cbd4a6242_b9360127b26c1ad0.jpg,https://cdn.room58.com/2025/08/16/d7ec5d91bffb5660b9dba2d26ffec326_cfd391a4005cec37.jpg,https://cdn.room58.com/2025/08/16/c6371ed3a7f9c8c99dc7af8ceb4dc997_3f50ac31cca95507.jpg,https://cdn.room58.com/2025/08/16/68e5a795d1ae7c2cdbdb2eaa58af4df8_d7bf3f57c3e8d818.jpg,https://cdn.room58.com/2025/08/16/c94c76501e1903a5c72e329c31d5e2eb_c7b81496d92b9ed3.jpg",23199,,https://sandiegoharley.com/inventory/885799/2022-harley-davidson-street-glide-st,Motorcycles,manual
4802,1HD1KRM33EB605809,,U,2014,Harley-Davidson,2014 Harley-Davidson Street Glide Special,,,,,,0,,,,Sand,,,10995,10995,10995,16-08-2025 23:15,,"Enhanced by Project RUSHMORE, the new- for-2014 Street Glide Special takes the hot-rod bagger formula a little further, adding a Gloss Black inner fairing, Reflex Linked Brakes with ABS, the Boom! Box 6.5 GT infotainment system and CVO-style hand-adjustable lowered rear suspension as standard equipment. Powered by the new High Output Twin Cam 103 engine and featuring a new Batwing fairing with Splitstream vent to reduce rider head buffeting, the Street Glide Special is truly loaded bagger.

The innovative Harley-Davidson Touring chassis, based on a single-spar, rigid backbone frame and a stout swingarm developed to withstand the demands of long-haul touring riders and today?s more-powerful engines.",,"https://cdn.room58.com/2025/08/19/218a96718b28db9d5373554964c9926b_0859627b94e4553e.png,https://cdn.room58.com/2025/08/16/63a74633badff753675e9389510ade1d_10ec40d98eedd1dd.jpg,https://cdn.room58.com/2025/08/16/2ddf4354d5a9e0fd2d3b304dc9d34079_9c8e47bd1e85e691.jpg,https://cdn.room58.com/2025/08/16/239f04352d8e1ccf0ceb754807b05a95_bdbbdd12c55176b0.jpg,https://cdn.room58.com/2025/08/16/22d666ec9fe2301c29cb92c1a8b58edd_c49446832c794714.jpg,https://cdn.room58.com/2025/08/16/3e1f9d304694b6c0ef82ed178d5d11cc_2e4028d9886fb265.jpg,https://cdn.room58.com/2025/08/16/9423644ae32ecf3e4a4f588324f9ae3d_c1b41ae48512c62e.jpg",10995,,https://sandiegoharley.com/inventory/886412/2014-harley-davidson-street-glide-special,Motorcycles,other
4802,1HD1AEP13PB617323,617323T,U,2023,Harley-Davidson,2023 Harley-Davidson Street Glide,,,,,,8996,,,,,,,23599,23599,23599,16-08-2025 23:15,,"The icon you love to see and love to be seen on. Powered by a Milwaukee-Eight 107 engine, the Street Glide lives up to its name with a fully adjustable rear suspension and a responsive front end that let you hum smoothly along rolling highways and winding roads. Its hot-rod bagger style and iconic batwing fairing may have spawned a slew of imitators, but none can put you into the exhilaratingly focused headspace that the original can—especially with the optional Reflex Defensive Rider Systems and BOOM! Box GTS infotainment system.",,"https://cdn.room58.com/2025/08/18/360c0332307ed35f017d0354b301d292_9d53b794bca4d5de.jpg,https://cdn.room58.com/2025/08/16/0e90048ec1d085bb2d791a9dbfd2c839_35d6c2773d9c7330.jpg,https://cdn.room58.com/2025/08/16/91148f8efac09607edcd0cede93d20e2_5b33b4f4cbc470f7.jpg,https://cdn.room58.com/2025/08/16/86821788b18736f58b13c9d65c8bb422_6aab70b0ddd3eaf5.jpg,https://cdn.room58.com/2025/08/16/4f330caabcffa6cf29c4615100377a88_7daab2185ff3cba8.jpg,https://cdn.room58.com/2025/08/16/05126e580050b25c307dcb43cb970b17_62d67d46c23e19a2.jpg,https://cdn.room58.com/2025/08/16/767f2f2f1f212595e0a6f1366384b1c1_195e5bb112ce3375.jpg",23599,,https://sandiegoharley.com/inventory/886413/2023-harley-davidson-street-glide,Motorcycles,manual
4802,1HD1YE923SB022935,022935T,U,2025,Harley-Davidson,2025 Harley-Davidson Breakout,,,,,,556,,,,Vivid Black,,,16990,16990,16990,22-08-2025 21:28,,"With a wide rear tire, bobtail rear fender, long rake, straight handlebars, and a 21-inch front wheel, the Breakout marries classic chopper style with the performance of a Milwaukee-Eight 117 Custom powertrain.",,"https://cdn.room58.com/2025/08/22/9cfdf0ef6f920649e191ef94ce23a184_4e0c9086bb276045.png,https://cdn.room58.com/2025/08/22/b4f08399f70ba331eb1d736f33a2fb82_d3e50d61c07647fe.jpg,https://cdn.room58.com/2025/08/22/73adfc00f460b8576e445b474ddf43d2_8ef33418e995ec5f.jpg,https://cdn.room58.com/2025/08/22/c7c65d5ae9c657a455e122145b7dd643_d045fae1c4b73578.jpg,https://cdn.room58.com/2025/08/22/43460bed33dffd7241cdd970487735e6_83d89c98f8d8e55b.jpg,https://cdn.room58.com/2025/08/22/ae27482069d6eb7e1549299ef5e54bb5_7719823c0afd24db.jpg",16990,,https://sandiegoharley.com/inventory/888484/2025-harley-davidson-breakout,Motorcycles,manual
4802,1HD1MAF27NB852900,852900BB,U,2022,Harley-Davidson,2022 Harley-Davidson Tri Glide Ultra,,,,,,6600,,,,Vivid Black,,,22555,22555,22555,21-09-2025 19:15,,"Get all the premium features, starting with a Twin-Cooled Milwaukee-Eight 114 engine, the BOOM! Box GTS infotainment system and enough storage space so you can pack enough to go for a good, long time.",,"https://cdn.room58.com/2025/09/21/293e43c7ad71fd2b83623ecf8677907e_89180f7e44ad3f2a.png,https://cdn.room58.com/2025/09/21/5742897b27e0affdbf72a922446998c1_7b7c29911fc4d56f.jpg,https://cdn.room58.com/2025/09/21/859c45e0b4b23a4abf96c770f8aea76f_d23c602a2498f0e1.jpg,https://cdn.room58.com/2025/09/21/1f8aa85a591b8c64f739b5427cc1dde9_6d910e856c6bed4e.jpg,https://cdn.room58.com/2025/09/21/859d2576daa13df2961bb63907453fbb_80c55c9865742987.jpg,https://cdn.room58.com/2025/09/21/b249888cef7fdb6159909f05d1d26a35_b8772a75c42ea6b3.jpg",22555,,https://sandiegoharley.com/inventory/895808/2022-harley-davidson-tri-glide-ultra,Motorcycles,other
4802,1HD1GZM18GC327048,327048T,U,2016,Harley-Davidson,2016 Harley-Davidson Switchback,,,,,,41618,,,,Vivid Black,,,7788,7788,7788,30-09-2025 19:44,,"BONEYARD BARGAIN FIND!! 2016 DYNA SWITCHBACK

The best of both worlds — touring comfort meets Dyna attitude. This 2016 Switchback delivers the versatility riders love: detachable hard saddlebags, mini-ape bars, cast wheels, and that unmistakable Dyna rumble powered by the High Output Twin Cam 103 engine.

Whether you’re hitting the highway or carving through city streets, the Switchback gives you classic touring capability in a lightweight, nimble frame. The removable bags and windshield let you go from laid-back cruiser to stripped-down street machine in minutes.

Clean, powerful, and ready to ride — this Boneyard Bargain won’t stick around for long. Grab it before it’s gone and make the road your own.",,"https://cdn.room58.com/2025/10/10/a07a35dc0cfd21872ee0e0cc139eee5a_be4873decff9f523.jpg,https://cdn.room58.com/2025/10/10/97ef41b9489ff6675f072d68234cb64b_57ad67bf165cdff9.jpg,https://cdn.room58.com/2025/10/10/cd7d1694fade8bedd13768daddcef4c0_7672bcceea29ecb9.jpg,https://cdn.room58.com/2025/10/10/1db8d563ea4abae9eeed68e1bd3f68b7_e26e424d96312073.jpg",7788,,https://sandiegoharley.com/inventory/898793/2016-harley-davidson-switchback,Motorcycles,manual
4802,1HD1YAJ38JC066757,066757T,U,2018,Harley-Davidson,2018 Harley-Davidson Heritage Classic,,,,,,73934,,,,Twisted Cherry,,,8885,8885,8885,30-09-2025 19:44,,"BONEYARD BARGAIN FIND!! 2018 HERITAGE CLASSIC

The Heritage Softail Classic used to be an homage to ‘50s chrome nostalgia — but take a look at the 2018 Heritage Classic, and you’ll see it’s anything but that. The history is still there, now reborn with dark style, modern edge, and a totally reinvigorated ride.

At the heart of this machine is the Milwaukee-Eight 107 V-Twin engine, delivering instant throttle response, smooth acceleration, and that deep Harley-Davidson rumble riders crave. The redesigned Softail frame introduced in 2018 gives you reduced weight, improved handling, and a more refined suspension system for a truly balanced ride.

With its detachable windshield, lockable saddlebags, and classic touring stance, this Heritage is built for riders who want to blend old-school soul with modern performance. Perfect for long weekends, local cruising, or light touring — this bike delivers comfort, confidence, and unmistakable Harley style.

Outfitted with Harley-Davidson Genuine Motor Accessories and priced to move, this Boneyard Bargain brings premium value to a modern classic.

Ride the legend. Own the moment. Grab this Heritage before it’s gone.",,"https://cdn.room58.com/2025/10/07/46ec69b67e80612bfa6bd38716133cbe_104a6624f84482cc.jpg,https://cdn.room58.com/2025/10/07/7c59bcbbd0efdc38572ff68e90a5f272_f2d661972bfe6fc3.jpg,https://cdn.room58.com/2025/10/07/756b8179abd037a2fadf801e29fe8e2c_3283a7ab2929c990.jpg",8885,,https://sandiegoharley.com/inventory/898797/2018-harley-davidson-heritage-classic,Motorcycles,manual
4802,1HD1YBK24NB019183,019183P,U,2022,Harley-Davidson,2022 Harley-Davidson Heritage Classic 114,,,,,,15856,,,,Vivid Black (Black Finish w/Cast Wheels),,,12995,12995,12995,30-09-2025 19:44,,"BONEYARD BARGAIN FIND!! 2022 HERITAGE CLASSIC

Where timeless Harley style meets modern performance. The 2022 Heritage Classic carries the soul of the open road with the performance and comfort today’s riders demand. Powered by the Milwaukee-Eight 114 V-Twin engine, it delivers effortless torque, smooth acceleration, and that unmistakable Harley-Davidson rumble.

The Softail chassis keeps the ride responsive and balanced, while detachable windshield, lockable saddlebags, and floorboards give you touring comfort and everyday practicality. Chrome accents, signature LED lighting, and a classic cruiser stance bring heritage styling into the modern era.

This one’s clean, road-ready, and priced to move — a Boneyard Bargain that gives you premium power and vintage attitude without the premium price tag.

Ride it home today — before someone else does.",,"https://cdn.room58.com/2025/10/10/75d9b00483d27805e2a4eb116530fd6b_8fb715f233e8eef3.jpg,https://cdn.room58.com/2025/10/10/b88302648bc9c4c5852ddfda71e312c4_b61c2124422c794c.jpg,https://cdn.room58.com/2025/10/10/432813fd45d31e8e46f4c002770ca750_f7d7df604dffea6b.jpg,https://cdn.room58.com/2025/10/10/246d2f469523a2a8c70d64fb03ad5dcf_2a467d2d1a74029b.jpg",12995,,https://sandiegoharley.com/inventory/898800/2022-harley-davidson-heritage-classic-114,Motorcycles,manual
4802,1HD1YBK28NB028324,028324T1,U,2022,Harley-Davidson,2022 Harley-Davidson Heritage Classic 114,,,,,,0,,,,Reef Blue/Vivid Black (Black Finish w/Cast Wheels),,,13488,13488,13488,30-09-2025 19:44,,"The dark style, modern edge and reinvigorated ride of the Heritage model take nostalgia ripping into a new place.",,"https://cdn.room58.com/2025/10/03/4200f19862d04f887bd293a0239de964_ae95d62806f30281.jpg,https://cdn.room58.com/2025/10/03/4cbc5dc8d8afe74ad0f2af76dff5d7c9_5e6631ca4b6620c7.jpg",13488,,https://sandiegoharley.com/inventory/898801/2022-harley-davidson-heritage-classic-114,Motorcycles,manual
4802,1HD1FBM3XGB623786,623786T,U,2016,Harley-Davidson,2016 Harley-Davidson Road King,,,,,,36501,,,,Vivid Black,,,12955,12955,12955,30-09-2025 19:44,,"Look at the big windshield and nostalgic headlamp and you see a strong resemblance to the original King of the Highway. You could get lost for a good, long time just looking at the classic styling details. What you might not notice is how far it’s all come. You now have 103 cubic inches of High Output power. Dual halogen headlights. One-touch saddlebags. Reflex linked brakes with ABS. And plenty more where that came from. Let yourself go.",,"https://cdn.room58.com/2025/09/30/a41ec448d2b48d836c183a7199664ef4_ab7420eb35cbcd13.png,https://cdn.room58.com/2025/09/30/aa3e079328b235827c6cccc00c532016_409a45493acaefe6.jpg,https://cdn.room58.com/2025/09/30/41d224ed783a597a31576d00a7420a5c_a32ccc8223c9f4a9.jpg,https://cdn.room58.com/2025/09/30/799245f53068c4773d8fc12f38c42096_7040993c699f60f2.jpg,https://cdn.room58.com/2025/09/30/9d17cb43360c5804ea54dace6607e88f_c6697f64e084bb8d.jpg,https://cdn.room58.com/2025/09/30/39453974ce18ebbf7dbf70443eea0791_a268aafb75ced6e5.jpg,https://cdn.room58.com/2025/09/30/f605a49e04a9992e41535dedd29474cb_4ff9db61c3ca5cd4.jpg",12955,,https://sandiegoharley.com/inventory/898807/2016-harley-davidson-road-king,Motorcycles,manual
